log_file,category,command,status,context
job-logs19.txt,Quality Assurance,testing package installation on OT-2:,Unknown,2025-06-15T00:53:39.6497120Z       Manually triggered workflow for testing package installation on OT-2: 2025-06-15T00:53:39.6497120Z       Manually triggered workflow for testing package installation on OT-2: 2025-06-15T00:53:39.6497597Z 2025-06-15T00:53:39.6497767Z       ```bash 2025-06-15T00:53:3...
job-logs19.txt,Quality Assurance,testing when manually triggering the workflow,Success,2025-06-15T00:53:39.6506719Z       # Enable OT-2 testing when manually triggering the workflow 2025-06-15T00:53:39.6506719Z       # Enable OT-2 testing when manually triggering the workflow 2025-06-15T00:53:39.6507078Z       # Set 'test_ot2' input to true 2025-06-15T00:53:39.6507327Z       ``` 2025-...
job-logs19.txt,Quality Assurance,testing is explicitly enabled,Failed,2025-06-15T00:53:39.6508554Z       - Only runs when build succeeds and testing is explicitly enabled 2025-06-15T00:53:39.6508554Z       - Only runs when build succeeds and testing is explicitly enabled 2025-06-15T00:53:39.6509093Z 2025-06-15T00:53:39.6509396Z       ## Usage 2025-06-15T00:53:39.65096...
job-logs19.txt,Quality Assurance,"Testing basic Prefect functionality...\""",Unknown,"2025-06-15T00:53:56.1699606Z     112.            echo \""Testing basic Prefect functionality...\"" 2025-06-15T00:53:56.1699606Z     112.            echo \""Testing basic Prefect functionality...\"" 2025-06-15T00:53:56.1700622Z     113.            ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/de..."
job-logs19.txt,Quality Assurance,"Testing basic Pendulum functionality...""",Success,"2025-06-15T00:54:13.7617972Z                   echo ""Testing basic Pendulum functionality..."" 2025-06-15T00:54:13.7617972Z                   echo ""Testing basic Pendulum functionality..."" 2025-06-15T00:54:13.7618895Z                   ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null r..."
job-logs19.txt,Quality Assurance,"Testing basic Pandas functionality...""",Success,"2025-06-15T00:54:13.7634986Z                   echo ""Testing basic Pandas functionality..."" 2025-06-15T00:54:13.7634986Z                   echo ""Testing basic Pandas functionality..."" 2025-06-15T00:54:13.7635701Z                   ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null root@..."
job-logs19.txt,Quality Assurance,"Testing basic Prefect functionality...""",Unknown,"2025-06-15T00:54:34.4489033Z     112.            echo ""Testing basic Prefect functionality..."" 2025-06-15T00:54:34.4489033Z     112.            echo ""Testing basic Prefect functionality..."" 2025-06-15T00:54:34.4489561Z     113.            ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/nu..."
job-logs19.txt,Quality Assurance,"Testing basic functionality...""",Unknown,"2025-06-15T00:55:25.7768294Z                 echo ""Testing basic functionality..."" 2025-06-15T00:55:25.7768294Z                 echo ""Testing basic functionality..."" 2025-06-15T00:55:25.7768591Z                 case ""$PACKAGE"" in 2025-06-15T00:55:25.7768842Z                   ""prefect"")"
job-logs19.txt,Quality Assurance,"Testing Prefect functionality...""",Success,"2025-06-15T00:55:25.7769277Z                     echo ""Testing Prefect functionality..."" 2025-06-15T00:55:25.7769277Z                     echo ""Testing Prefect functionality..."" 2025-06-15T00:55:25.7769761Z                     ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null root@${OT..."
job-logs19.txt,Quality Assurance,"Testing Pendulum functionality...""",Success,"2025-06-15T00:55:25.7776312Z                     echo ""Testing Pendulum functionality..."" 2025-06-15T00:55:25.7776312Z                     echo ""Testing Pendulum functionality..."" 2025-06-15T00:55:25.7776781Z                     ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null root@${..."
job-logs19.txt,Quality Assurance,"Testing Pandas functionality...""",Success,"2025-06-15T00:55:25.7782504Z                     echo ""Testing Pandas functionality..."" 2025-06-15T00:55:25.7782504Z                     echo ""Testing Pandas functionality..."" 2025-06-15T00:55:25.7782979Z                     ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null root@${OT2_..."
job-logs19.txt,Package Management,pip install /tmp/test_wheel.whl; then,Unknown,2025-06-15T00:56:30.3994773Z                         if pip install /tmp/test_wheel.whl; then 2025-06-15T00:56:30.3994773Z                         if pip install /tmp/test_wheel.whl; then
job-logs19.txt,Quality Assurance,"Testing basic functionality of $PACKAGE...""",Success,"2025-06-15T00:56:30.4002425Z                 echo ""Testing basic functionality of $PACKAGE..."" 2025-06-15T00:56:30.4002425Z                 echo ""Testing basic functionality of $PACKAGE..."" 2025-06-15T00:56:30.4002726Z 2025-06-15T00:56:30.4003116Z                 # Create test script based on packag..."
job-logs19.txt,Quality Assurance,"Testing connection to: $OT2_HOST""",Success,"2025-06-15T00:56:58.4183561Z                 echo ""Testing connection to: $OT2_HOST"" 2025-06-15T00:56:58.4183561Z                 echo ""Testing connection to: $OT2_HOST"" 2025-06-15T00:56:58.4184194Z 2025-06-15T00:56:58.4185239Z                 if ssh -o StrictHostKeyChecking=no -o UserKnownHostsFile..."
job-logs19.txt,Quality Assurance,"Testing package: $PACKAGE""",Success,"2025-06-15T00:56:58.4193454Z                 echo ""Testing package: $PACKAGE"" 2025-06-15T00:56:58.4193454Z                 echo ""Testing package: $PACKAGE"" 2025-06-15T00:56:58.4193982Z 2025-06-15T00:56:58.4194392Z                 # Check if already installed 2025-06-15T00:56:58.4195550Z             ..."
job-logs19.txt,Package Management,"pip install /tmp/test.whl && python3 -c 'import $PACKAGE; print(\""Success!\"")' && exit 0",Success,"2025-06-15T00:56:58.4206862Z                         pip install /tmp/test.whl && python3 -c 'import $PACKAGE; print(\""Success!\"")' && exit 0 2025-06-15T00:56:58.4206862Z                         pip install /tmp/test.whl && python3 -c 'import $PACKAGE; print(\""Success!\"")' && exit 0"
job-logs19.txt,Source Retrieval,testing workflow** (`.github/workflows/test-ot2-connection.yaml`),Unknown,2025-06-15T00:57:23.0149294Z - **Created dedicated OT-2 testing workflow** (`.github/workflows/test-ot2-connection.yaml`) 2025-06-15T00:57:23.0149294Z - **Created dedicated OT-2 testing workflow** (`.github/workflows/test-ot2-connection.yaml`)
job-logs19.txt,Quality Assurance,testing capability,Unknown,2025-06-15T00:57:23.0150613Z - **Extended build-and-deploy workflow** with optional OT-2 testing capability 2025-06-15T00:57:23.0150613Z - **Extended build-and-deploy workflow** with optional OT-2 testing capability 2025-06-15T00:57:23.0151999Z - **Added comprehensive documentation** (`TAILSCALE-SET...
job-logs19.txt,Quality Assurance,Testing Capabilities,Unknown,2025-06-15T00:57:23.0152791Z ## New Testing Capabilities 2025-06-15T00:57:23.0152791Z ## New Testing Capabilities 2025-06-15T00:57:23.0153352Z - **Secure SSH access** to OT-2 simulators via Tailscale network 2025-06-15T00:57:23.0154175Z - **Automated package testing** on actual OT-2 hardware/simulat...
job-logs19.txt,Quality Assurance,testing or automated after builds,Unknown,"2025-06-15T00:57:23.0155009Z - **Multiple trigger options**: manual testing or automated after builds 2025-06-15T00:57:23.0155009Z - **Multiple trigger options**: manual testing or automated after builds 2025-06-15T00:57:23.0155940Z - **Comprehensive functionality testing** for prefect, pendulum, an..."
job-logs19.txt,Quality Assurance,"testing in ""Build and Deploy"" workflow",Unknown,"2025-06-15T00:57:23.0160915Z 2. **Automated testing**: Enable OT-2 testing in ""Build and Deploy"" workflow 2025-06-15T00:57:23.0160915Z 2. **Automated testing**: Enable OT-2 testing in ""Build and Deploy"" workflow 2025-06-15T00:57:23.0161811Z 3. **Secure access**: All connections routed through Tailsc..."
job-logs19.txt,Quality Assurance,testing framework for validating package installations on OT-2 systems.,Success,2025-06-15T00:57:23.0163144Z This addresses the connectivity issues and provides a robust testing framework for validating package installations on OT-2 systems. 2025-06-15T00:57:23.0163144Z This addresses the connectivity issues and provides a robust testing framework for validating package install...
job-logs19.txt,Quality Assurance,testing framework for validating package installations on OT-2 systems.,Unknown,2025-06-15T00:57:23.1479159Z       This addresses the connectivity issues and provides a robust testing framework for validating package installations on OT-2 systems. 2025-06-15T00:57:23.1479159Z       This addresses the connectivity issues and provides a robust testing framework for validating pac...
job-logs19.txt,Source Retrieval,git commit -m Implement Tailscale GitHub Action for OT-2 testing,Unknown,2025-06-15T00:57:23.1482239Z     $ git commit -m Implement Tailscale GitHub Action for OT-2 testing 2025-06-15T00:57:23.1482239Z     $ git commit -m Implement Tailscale GitHub Action for OT-2 testing 2025-06-15T00:57:23.1482865Z 2025-06-15T00:57:23.1483347Z     Co-authored-by: sgbaird <45469701+sgba...
job-logs19.txt,Source Retrieval,testing workflow** (`.github/workflows/test-ot2-connection.yaml`) with Tailscale integration,Unknown,2025-06-15T00:57:32.7725330Z - **New OT-2 testing workflow** (`.github/workflows/test-ot2-connection.yaml`) with Tailscale integration 2025-06-15T00:57:32.7725330Z - **New OT-2 testing workflow** (`.github/workflows/test-ot2-connection.yaml`) with Tailscale integration
job-logs19.txt,Quality Assurance,testing capability,Success,2025-06-15T00:57:32.9030858Z       - **Extended build-and-deploy workflow** with optional OT-2 testing capability 2025-06-15T00:57:32.9030858Z       - **Extended build-and-deploy workflow** with optional OT-2 testing capability 2025-06-15T00:57:32.9031660Z       - **Setup documentation** (`TAILSCALE...
job-logs19.txt,Quality Assurance,testing capabilities,Success,2025-06-15T00:57:42.6915626Z          - Extended the existing `build-and-deploy.yaml` workflow with optional OT-2 testing capabilities 2025-06-15T00:57:42.6915626Z          - Extended the existing `build-and-deploy.yaml` workflow with optional OT-2 testing capabilities 2025-06-15T00:57:42.6916370Z  ...
job-logs19.txt,Quality Assurance,testing capabilities,Unknown,2025-06-15T00:57:42.6927527Z       - Automated package testing capabilities 2025-06-15T00:57:42.6927527Z       - Automated package testing capabilities 2025-06-15T00:57:42.6928177Z       - Multiple trigger options (manual and automated) 2025-06-15T00:57:42.6928806Z       - Comprehensive documentatio...
job-logs2.txt,Package Management,"command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && find . -name ""*.md"" -exec grep -l ""index-url\|package.*index\|pip install"" {} \;",Unknown,"2025-06-13T01:14:37.9133036Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && find . -name ""*.md"" -exec grep -l ""index-url\|package.*index\|pip install"" {} \; 2025-06-13T01:14:37.9133036Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-py..."
job-logs2.txt,Package Build,./build-packages --verbose --build-type both,Success,2025-06-13T01:15:14.8084650Z       ./build-packages --verbose --build-type both 2025-06-13T01:15:14.8084650Z       ./build-packages --verbose --build-type both 2025-06-13T01:15:14.8085165Z       ``` 2025-06-13T01:15:14.8085492Z 2025-06-13T01:15:14.8085776Z       The build system will: 2025-06-13T01:...
job-logs2.txt,Package Management,pip install prefect --index-url <opentrons-package-index-url>,Success,2025-06-13T01:15:14.8096826Z       pip install prefect --index-url <opentrons-package-index-url> 2025-06-13T01:15:14.8096826Z       pip install prefect --index-url <opentrons-package-index-url> 2025-06-13T01:15:14.8097382Z       ``` 2025-06-13T01:15:14.8097648Z 2025-06-13T01:15:14.8098109Z       ###...
job-logs2.txt,Package Management,pip install prefect --index-url https://dev.pypi.opentrons.com/[branch-name]/simple/,Unknown,2025-06-13T01:15:14.8100584Z          pip install prefect --index-url https://dev.pypi.opentrons.com/[branch-name]/simple/ 2025-06-13T01:15:14.8100584Z          pip install prefect --index-url https://dev.pypi.opentrons.com/[branch-name]/simple/ 2025-06-13T01:15:14.8101127Z          ``` 2025-06-13T0...
job-logs2.txt,Package Management,pip install prefect --index-url https://dev.pypi.opentrons.com/copilot/fix-1/simple/,Unknown,2025-06-13T01:15:14.8102460Z          pip install prefect --index-url https://dev.pypi.opentrons.com/copilot/fix-1/simple/ 2025-06-13T01:15:14.8102460Z          pip install prefect --index-url https://dev.pypi.opentrons.com/copilot/fix-1/simple/ 2025-06-13T01:15:14.8102922Z          ``` 2025-06-13T0...
job-logs2.txt,Package Management,pip install prefect --index-url http://pypi.opentrons.com/simple/,Unknown,2025-06-13T01:15:14.8105366Z          pip install prefect --index-url http://pypi.opentrons.com/simple/ 2025-06-13T01:15:14.8105366Z          pip install prefect --index-url http://pypi.opentrons.com/simple/ 2025-06-13T01:15:14.8105921Z          ``` 2025-06-13T01:15:14.8106186Z 2025-06-13T01:15:14.8...
job-logs2.txt,Package Management,pip install prefect --index-url https://dev.pypi.opentrons.com/[branch-name]/simple/`,Unknown,2025-06-13T01:15:57.8806426Z - Development builds: `pip install prefect --index-url https://dev.pypi.opentrons.com/[branch-name]/simple/` 2025-06-13T01:15:57.8806426Z - Development builds: `pip install prefect --index-url https://dev.pypi.opentrons.com/[branch-name]/simple/`
job-logs2.txt,Package Management,pip install prefect --index-url https://dev.pypi.opentrons.com/copilot/fix-1/simple/`,Unknown,2025-06-13T01:15:57.8807283Z - Current branch: `pip install prefect --index-url https://dev.pypi.opentrons.com/copilot/fix-1/simple/` 2025-06-13T01:15:57.8807283Z - Current branch: `pip install prefect --index-url https://dev.pypi.opentrons.com/copilot/fix-1/simple/`
job-logs2.txt,Package Management,pip install prefect --index-url http://pypi.opentrons.com/simple/`,Unknown,2025-06-13T01:15:57.8808063Z - Production builds: `pip install prefect --index-url http://pypi.opentrons.com/simple/` 2025-06-13T01:15:57.8808063Z - Production builds: `pip install prefect --index-url http://pypi.opentrons.com/simple/` 2025-06-13T01:15:57.8808476Z 2025-06-13T01:15:57.8809209Z The UR...
job-logs20.txt,Quality Assurance,testing functionality directly to it. I need to remove those modifications. Let me check the original state of this file from before my changes:,Unknown,2025-06-15T01:01:24.9615681Z copilot: I see that I incorrectly modified the build-and-deploy.yaml file by adding the OT-2 testing functionality directly to it. I need to remove those modifications. Let me check the original state of this file from before my changes: 2025-06-15T01:01:24.9615681Z copi...
job-logs20.txt,Package Management,pip install /tmp/[WHEEL_NAME].whl,Failed,2025-06-15T01:03:31.0792737Z                 pip install /tmp/[WHEEL_NAME].whl 2025-06-15T01:03:31.0792737Z                 pip install /tmp/[WHEEL_NAME].whl 2025-06-15T01:03:31.0793007Z                 ``` 2025-06-15T01:03:31.0793278Z 2025-06-15T01:03:31.0793501Z                 ## Available packag...
job-logs20.txt,Source Retrieval,git checkout 847e34d -- .github/workflows/build-and-deploy.yaml,Unknown,2025-06-15T01:03:42.7340473Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && git checkout 847e34d -- .github/workflows/build-and-deploy.yaml 2025-06-15T01:03:42.7340473Z     command: cd /home/runner/work/opentrons-python-packages/opentrons-python-packages && ...
